timestamp,message
"2015-10-19 14:22:19,780",INFO [IPC Server handler 3 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000002_0 is : 0.3474061
"2015-10-19 14:22:19,796",INFO [IPC Server handler 15 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000000_0 is : 0.3474062
"2015-10-19 14:22:20,218",INFO [IPC Server handler 2 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000004_0 is : 0.34742972
"2015-10-19 14:22:20,218",INFO [IPC Server handler 2 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000001_0 is : 0.34743196
"2015-10-19 14:22:20,218",INFO [IPC Server handler 2 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000005_0 is : 0.3474054
"2015-10-19 14:22:20,233",INFO [IPC Server handler 7 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000003_0 is : 0.34928745
"2015-10-19 14:22:20,687",INFO [IPC Server handler 29 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000007_0 is : 0.4556257
"2015-10-19 14:22:20,702",INFO [IPC Server handler 12 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000006_0 is : 0.455643
"2015-10-19 14:22:21,421",INFO [IPC Server handler 5 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000008_0 is : 0.45562187
"2015-10-19 14:22:21,437",INFO [IPC Server handler 5 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000009_0 is : 0.5773621
"2015-10-19 14:22:22,874",INFO [IPC Server handler 19 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000000_0 is : 0.3474062
"2015-10-19 14:22:22,874",INFO [IPC Server handler 18 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000002_0 is : 0.36177018
"2015-10-19 14:22:23,374",INFO [IPC Server handler 5 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000004_0 is : 0.45565325
"2015-10-19 14:22:23,374",INFO [IPC Server handler 27 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000003_0 is : 0.45559394
"2015-10-19 14:22:23,593",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000001_0 is : 0.455629
"2015-10-19 14:22:23,593",INFO [IPC Server handler 29 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000005_0 is : 0.3694409
"2015-10-19 14:22:23,749",INFO [IPC Server handler 15 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000007_0 is : 0.4556257
"2015-10-19 14:22:23,765",INFO [IPC Server handler 15 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000006_0 is : 0.4849534
"2015-10-19 14:22:24,562",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000008_0 is : 0.56384325
"2015-10-19 14:22:24,577",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000009_0 is : 0.6407913
"2015-10-19 14:22:24,781",INFO [IPC Server handler 3 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000009_0 is : 0.6407913
"2015-10-19 14:22:25,952",INFO [IPC Server handler 14 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000000_0 is : 0.45563135
"2015-10-19 14:22:25,952",INFO [IPC Server handler 13 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000002_0 is : 0.45561612
"2015-10-19 14:22:26,640",INFO [IPC Server handler 29 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000004_0 is : 0.45565325
"2015-10-19 14:22:26,640",INFO [IPC Server handler 15 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000003_0 is : 0.45559394
"2015-10-19 14:22:26,703",INFO [IPC Server handler 12 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000001_0 is : 0.455629
"2015-10-19 14:22:26,703",INFO [IPC Server handler 3 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000005_0 is : 0.45560944
"2015-10-19 14:22:26,890",INFO [IPC Server handler 24 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000007_0 is : 0.56380385
"2015-10-19 14:22:26,890",INFO [IPC Server handler 9 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000006_0 is : 0.5638263
"2015-10-19 14:22:27,640",INFO [IPC Server handler 15 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000008_0 is : 0.56384325
"2015-10-19 14:22:27,640",INFO [IPC Server handler 15 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000009_0 is : 0.667
"2015-10-19 14:22:29,015",INFO [IPC Server handler 14 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000000_0 is : 0.45563135
"2015-10-19 14:22:29,062",INFO [IPC Server handler 14 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000002_0 is : 0.45561612
"2015-10-19 14:22:29,734",INFO [IPC Server handler 3 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000004_0 is : 0.45565325
"2015-10-19 14:22:29,734",INFO [IPC Server handler 12 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000003_0 is : 0.45559394
"2015-10-19 14:22:29,765",INFO [IPC Server handler 18 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000001_0 is : 0.455629
"2015-10-19 14:22:29,765",INFO [IPC Server handler 19 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000005_0 is : 0.45560944
"2015-10-19 14:22:29,968",INFO [IPC Server handler 14 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000007_0 is : 0.56380385
"2015-10-19 14:22:29,968",INFO [IPC Server handler 14 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000006_0 is : 0.5638263
"2015-10-19 14:22:30,765",INFO [IPC Server handler 29 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000009_0 is : 0.667
"2015-10-19 14:22:30,765",INFO [IPC Server handler 15 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000008_0 is : 0.56384325
"2015-10-19 14:22:32,109",INFO [IPC Server handler 13 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000002_0 is : 0.45561612
"2015-10-19 14:22:32,109",INFO [IPC Server handler 7 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000000_0 is : 0.45563135
"2015-10-19 14:22:32,797",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000003_0 is : 0.55595315
"2015-10-19 14:22:32,797",INFO [IPC Server handler 29 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000004_0 is : 0.5638328
"2015-10-19 14:22:32,890",INFO [IPC Server handler 15 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000005_0 is : 0.45560944
"2015-10-19 14:22:32,890",INFO [IPC Server handler 3 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000001_0 is : 0.54127526
"2015-10-19 14:22:33,093",INFO [IPC Server handler 0 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000007_0 is : 0.6302299
"2015-10-19 14:22:33,093",INFO [IPC Server handler 0 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000006_0 is : 0.667
"2015-10-19 14:22:33,093",INFO [IPC Server handler 0 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000006_0 is : 0.667
"2015-10-19 14:22:33,093",INFO [IPC Server handler 0 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000008_0 is : 0.56384325
"2015-10-19 14:22:33,515",INFO [IPC Server handler 2 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000007_0 is : 0.6302299
"2015-10-19 14:22:33,844",INFO [IPC Server handler 29 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000009_0 is : 0.6978089
"2015-10-19 14:22:33,844",INFO [IPC Server handler 29 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000008_0 is : 0.667
"2015-10-19 14:22:35,250",INFO [IPC Server handler 4 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000002_0 is : 0.558236
"2015-10-19 14:22:35,250",INFO [IPC Server handler 0 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000000_0 is : 0.5550586
"2015-10-19 14:22:35,875",INFO [IPC Server handler 2 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000003_0 is : 0.5637838
"2015-10-19 14:22:35,875",INFO [IPC Server handler 2 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000004_0 is : 0.5638328
"2015-10-19 14:22:35,922",INFO [IPC Server handler 27 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000005_0 is : 0.56381226
"2015-10-19 14:22:35,922",INFO [IPC Server handler 5 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000001_0 is : 0.5638294
"2015-10-19 14:22:36,172",INFO [IPC Server handler 12 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000006_0 is : 0.667
"2015-10-19 14:22:36,172",INFO [IPC Server handler 15 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000007_0 is : 0.667
"2015-10-19 14:22:36,969",INFO [IPC Server handler 2 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000009_0 is : 0.7657748
"2015-10-19 14:22:36,969",INFO [IPC Server handler 2 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000008_0 is : 0.667
"2015-10-19 14:22:38,328",INFO [IPC Server handler 3 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000000_0 is : 0.56380075
"2015-10-19 14:22:38,328",INFO [IPC Server handler 3 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000002_0 is : 0.56381613
"2015-10-19 14:22:38,922",INFO [IPC Server handler 2 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000004_0 is : 0.5638328
"2015-10-19 14:22:38,922",INFO [IPC Server handler 27 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000003_0 is : 0.5637838
"2015-10-19 14:22:38,969",INFO [IPC Server handler 5 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000005_0 is : 0.56381226
"2015-10-19 14:22:38,969",INFO [IPC Server handler 5 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000001_0 is : 0.5638294
"2015-10-19 14:22:39,297",INFO [IPC Server handler 1 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000006_0 is : 0.667
"2015-10-19 14:22:39,297",INFO [IPC Server handler 29 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000007_0 is : 0.667
"2015-10-19 14:22:40,063",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000009_0 is : 0.8302536
"2015-10-19 14:22:40,063",INFO [IPC Server handler 5 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000008_0 is : 0.667
"2015-10-19 14:22:41,328",INFO [IPC Server handler 29 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000000_0 is : 0.56380075
"2015-10-19 14:22:41,375",INFO [IPC Server handler 1 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000002_0 is : 0.56381613
"2015-10-19 14:22:41,969",INFO [IPC Server handler 15 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000003_0 is : 0.6027533
"2015-10-19 14:22:41,969",INFO [IPC Server handler 13 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000004_0 is : 0.62573314
"2015-10-19 14:22:41,985",INFO [IPC Server handler 2 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000005_0 is : 0.56381226
"2015-10-19 14:22:41,985",INFO [IPC Server handler 5 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000001_0 is : 0.5698505
"2015-10-19 14:22:42,313",INFO [IPC Server handler 29 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000006_0 is : 0.68902564
"2015-10-19 14:22:42,328",INFO [IPC Server handler 1 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000007_0 is : 0.6757469
"2015-10-19 14:22:43,094",INFO [IPC Server handler 2 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000009_0 is : 0.86095124
"2015-10-19 14:22:43,094",INFO [IPC Server handler 2 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000008_0 is : 0.6997189
"2015-10-19 14:22:43,110",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000004_0 is : 0.62573314
"2015-10-19 14:22:43,610",INFO [IPC Server handler 12 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000003_0 is : 0.6027533
"2015-10-19 14:22:44,360",INFO [IPC Server handler 27 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000000_0 is : 0.59488857
"2015-10-19 14:22:44,375",INFO [IPC Server handler 29 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000001_0 is : 0.5698505
"2015-10-19 14:22:44,391",INFO [IPC Server handler 1 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000002_0 is : 0.6410037
"2015-10-19 14:22:44,782",INFO [IPC Server handler 13 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000005_0 is : 0.56381226
"2015-10-19 14:22:44,985",INFO [IPC Server handler 15 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000004_0 is : 0.667
"2015-10-19 14:22:44,985",INFO [IPC Server handler 7 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000003_0 is : 0.667
"2015-10-19 14:22:45,000",INFO [IPC Server handler 0 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000005_0 is : 0.667
"2015-10-19 14:22:45,000",INFO [IPC Server handler 4 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000001_0 is : 0.667
"2015-10-19 14:22:45,141",INFO [IPC Server handler 9 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000002_0 is : 0.6410037
"2015-10-19 14:22:45,344",INFO [IPC Server handler 28 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000007_0 is : 0.7253022
"2015-10-19 14:22:45,344",INFO [IPC Server handler 5 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000006_0 is : 0.7389906
"2015-10-19 14:22:45,813",INFO [IPC Server handler 12 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000000_0 is : 0.59488857
"2015-10-19 14:22:46,110",INFO [IPC Server handler 9 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000009_0 is : 0.92678946
"2015-10-19 14:22:46,110",INFO [IPC Server handler 24 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000008_0 is : 0.749519
"2015-10-19 14:22:47,360",INFO [IPC Server handler 3 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000000_0 is : 0.667
"2015-10-19 14:22:47,501",INFO [IPC Server handler 18 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000002_0 is : 0.667
"2015-10-19 14:22:48,016",INFO [IPC Server handler 12 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000004_0 is : 0.667
"2015-10-19 14:22:48,016",INFO [IPC Server handler 12 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000003_0 is : 0.667
"2015-10-19 14:22:48,016",INFO [IPC Server handler 12 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000001_0 is : 0.667
"2015-10-19 14:22:48,110",INFO [IPC Server handler 13 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000005_0 is : 0.667
"2015-10-19 14:22:48,469",INFO [IPC Server handler 25 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000006_0 is : 0.7842395
"2015-10-19 14:22:48,469",INFO [IPC Server handler 3 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000007_0 is : 0.775209
"2015-10-19 14:22:49,219",INFO [IPC Server handler 15 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000008_0 is : 0.7991023
"2015-10-19 14:22:49,219",INFO [IPC Server handler 13 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000009_0 is : 0.9906195
"2015-10-19 14:22:49,860",INFO [IPC Server handler 1 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000009_0 is : 1.0
"2015-10-19 14:22:49,860",INFO [IPC Server handler 12 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Done acknowledgement from attempt_1445182159119_0001_m_000009_0
"2015-10-19 14:22:49,876",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445182159119_0001_m_000009_0 TaskAttempt Transitioned from RUNNING to SUCCESS_CONTAINER_CLEANUP
"2015-10-19 14:22:49,876",INFO [ContainerLauncher #3] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: Processing the event EventType: CONTAINER_REMOTE_CLEANUP for container container_1445182159119_0001_01_000011 taskAttempt attempt_1445182159119_0001_m_000009_0
"2015-10-19 14:22:49,876",INFO [ContainerLauncher #3] org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl: KILLING attempt_1445182159119_0001_m_000009_0
"2015-10-19 14:22:49,876",INFO [ContainerLauncher #3] org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy: Opening proxy : MSRA-SA-41.fareast.corp.microsoft.com:10769
"2015-10-19 14:22:50,407",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: attempt_1445182159119_0001_m_000009_0 TaskAttempt Transitioned from SUCCESS_CONTAINER_CLEANUP to SUCCEEDED
"2015-10-19 14:22:50,407",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: Task succeeded with attempt attempt_1445182159119_0001_m_000009_0
"2015-10-19 14:22:50,407",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: task_1445182159119_0001_m_000009 Task Transitioned from RUNNING to SUCCEEDED
"2015-10-19 14:22:50,423",INFO [AsyncDispatcher event handler] org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl: Num completed Tasks: 1
"2015-10-19 14:22:50,798",INFO [IPC Server handler 7 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000000_0 is : 0.667
"2015-10-19 14:22:50,798",INFO [IPC Server handler 25 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000002_0 is : 0.667
"2015-10-19 14:22:50,798",INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Before Scheduling: PendingReds:1 ScheduledMaps:0 ScheduledReds:0 AssignedMaps:10 AssignedReds:0 CompletedMaps:1 CompletedReds:0 ContAlloc:10 ContRel:0 HostLocal:10 RackLocal:0
"2015-10-19 14:22:50,798","INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Recalculating schedule, headroom=<memory:0, vCores:-27>"
"2015-10-19 14:22:50,798",INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: Reduce slow start threshold reached. Scheduling reduces.
"2015-10-19 14:22:50,798",INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: All maps assigned. Ramping up all remaining reduces:1
"2015-10-19 14:22:50,798",INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: After Scheduling: PendingReds:0 ScheduledMaps:0 ScheduledReds:1 AssignedMaps:10 AssignedReds:0 CompletedMaps:1 CompletedReds:0 ContAlloc:10 ContRel:0 HostLocal:10 RackLocal:0
"2015-10-19 14:22:51,032",INFO [IPC Server handler 13 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000001_0 is : 0.667
"2015-10-19 14:22:51,032",INFO [IPC Server handler 15 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000003_0 is : 0.667
"2015-10-19 14:22:51,032",INFO [IPC Server handler 13 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000004_0 is : 0.667
"2015-10-19 14:22:51,126",INFO [IPC Server handler 3 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000005_0 is : 0.667
"2015-10-19 14:22:51,501",INFO [IPC Server handler 25 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000006_0 is : 0.83434445
"2015-10-19 14:22:51,501",INFO [IPC Server handler 25 on 61553] org.apache.hadoop.mapred.TaskAttemptListenerImpl: Progress of TaskAttempt attempt_1445182159119_0001_m_000007_0 is : 0.8276554
"2015-10-19 14:22:51,876","INFO [RMCommunicator Allocator] org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor: getResources() for application_1445182159119_0001: ask=1 release= 0 newContainers=0 finishedContainers=1 resourcelimit=<memory:0, vCores:-27> knownNMs=4"
